class_index,label,threshold,precision,recall,f1
15,Ester,0.03999999910593033,0.38078925005311237,0.9595155246252677,0.5452091254752852
15,Ester,0.05999999865889549,0.4182038190242895,0.9482066381156317,0.5804165727978373
15,Ester,0.07999999821186066,0.4477387577560289,0.9367639186295503,0.6058861718242805
15,Ester,0.09999999403953552,0.47131133585316853,0.926191113490364,0.6247207239737311
15,Ester,0.11999998986721039,0.49195344493138876,0.9164213062098501,0.6402225234911879
15,Ester,0.14000000059604645,0.5114391422530957,0.9065176659528907,0.653938984359915
15,Ester,0.1599999964237213,0.5287039949669707,0.8997591006423983,0.6660392312264711
15,Ester,0.17999999225139618,0.5454768425785881,0.892933618843683,0.6772400842489913
15,Ester,0.19999998807907104,0.5594698733962823,0.8841675588865097,0.6853038043619201
15,Ester,0.2199999839067459,0.5729266800664161,0.8774089935760171,0.6932064499074808
15,Ester,0.23999999463558197,0.5857284440039643,0.8700481798715204,0.7001238490119003
15,Ester,0.25999999046325684,0.5983663619065299,0.8627542826552462,0.7066399934230359
15,Ester,0.2800000011920929,0.6103400581866743,0.8563302997858673,0.7127064130767732
15,Ester,0.30000001192092896,0.6220348951186042,0.849304068522484,0.7181170080344008
15,Ester,0.3199999928474426,0.6317745743131247,0.8416755888650964,0.7217743092416722
15,Ester,0.3400000035762787,0.6430228362286716,0.8347162740899358,0.7264362461054654
15,Ester,0.36000001430511475,0.6522999104273144,0.8284261241970021,0.7298882763906495
15,Ester,0.3799999952316284,0.6626551538046411,0.8216675588865097,0.7336440222262054
15,Ester,0.4000000059604645,0.6715042489791414,0.8143067451820128,0.7360430653843828
15,Ester,0.41999998688697815,0.6797632468996618,0.806945931477516,0.7379145759392975
15,Ester,0.4399999976158142,0.6876330782068251,0.7995851177730193,0.7393954394975403
15,Ester,0.46000000834465027,0.6960864966506053,0.7926927194860813,0.7412552405982104
15,Ester,0.47999998927116394,0.7039683016149366,0.7846627408993576,0.7421284136577957
15,Ester,0.5,0.7125851383690249,0.7771011777301927,0.7434461124803944
15,Ester,0.5199999809265137,0.7209929166927851,0.7696734475374732,0.7445383046897757
15,Ester,0.5399999618530273,0.7288612942456635,0.7619780513918629,0.7450518533058527
15,Ester,0.559999942779541,0.7368146214099217,0.7553533190578159,0.7459688078244779
15,Ester,0.5799999833106995,0.7441844964340465,0.747122591006424,0.7456506494807493
15,Ester,0.5999999642372131,0.7515481456277645,0.7390256959314775,0.7452343196464118
15,Ester,0.6199999451637268,0.7594602114635504,0.7305942184154176,0.7447476125511596
